,time,meassures of PM2.5 (qm)
39921,399210,10.25
39922,399220,1.44
39923,399230,7.62
39924,399240,4.76
39925,399250,8.04
39926,399260,9.32
39927,399270,9.7
39928,399280,9.97
39929,399290,10.47
39930,399300,5.51
39931,399310,11.59
39932,399320,11.05
39933,399330,2.95
39934,399340,9.31
39935,399350,6.24
39936,399360,8.6
39937,399370,11.19
39938,399380,12.05
39939,399390,8.92
39940,399400,9.24
39941,399410,8.43
39942,399420,9.32
39943,399430,10.31
39944,399440,8.64
39945,399450,10.82
39946,399460,8.94
39947,399470,5.53
39948,399480,0.39
39949,399490,12.54
39950,399500,8.98
39951,399510,4.91
39952,399520,7.22
39953,399530,13.53
39954,399540,14.79
39955,399550,15.12
39956,399560,6.8
39957,399570,7.76
39958,399580,12.93
39959,399590,7.19
39960,399600,3.89
39961,399610,12.32
39962,399620,10.92
39963,399630,8.88
39964,399640,15.94
39965,399650,7.19
39966,399660,7.19
39967,399670,10.72
39968,399680,8.21
39969,399690,12.74
39970,399700,1.95
39971,399710,5.32
39972,399720,15.43
39973,399730,8.79
39974,399740,3.78
39975,399750,12.13
39976,399760,7.1
39977,399770,12.28
39978,399780,10.19
39979,399790,9.62
39980,399800,4.5
39981,399810,10.14
39982,399820,8.29
39983,399830,4.18
39984,399840,12.89
39985,399850,2.58
39986,399860,9.49
39987,399870,6.09
39988,399880,12.87
39989,399890,14.39
39990,399900,4.73
39991,399910,11.37
39992,399920,6.4
39993,399930,14.66
39994,399940,7.49
39995,399950,6.27
39996,399960,12.0
39997,399970,13.98
39998,399980,6.69
39999,399990,6.54
40000,400000,7.21
40001,400010,4.91
40002,400020,3.77
40003,400030,5.21
40004,400040,7.22
40005,400050,19.36
40006,400060,12.19
40007,400070,11.41
40008,400080,11.06
40009,400090,13.28
40010,400100,7.46
40011,400110,11.37
40012,400120,8.35
40013,400130,10.65
40014,400140,7.01
40015,400150,11.6
40016,400160,6.64
40017,400170,13.96
40018,400180,8.55
40019,400190,8.41
40020,400200,9.88
40021,400210,6.58
40022,400220,8.83
40023,400230,8.96
40024,400240,7.06
40025,400250,5.89
40026,400260,10.53
40027,400270,4.86
40028,400280,6.33
40029,400290,11.39
40030,400300,11.88
40031,400310,14.15
40032,400320,4.56
40033,400330,10.78
40034,400340,5.32
40035,400350,8.97
40036,400360,10.25
40037,400370,16.8
40038,400380,8.83
40039,400390,10.03
40040,400400,3.34
40041,400410,10.92
40042,400420,7.96
40043,400430,5.52
40044,400440,7.14
40045,400450,1.0
40046,400460,5.46
40047,400470,7.63
40048,400480,9.91
40049,400490,11.59
40050,400500,4.76
40051,400510,9.53
40052,400520,12.08
40053,400530,3.28
40054,400540,1.27
40055,400550,15.57
40056,400560,10.53
40057,400570,6.45
40058,400580,14.2
40059,400590,13.16
40060,400600,7.68
40061,400610,9.24
40062,400620,15.23
40063,400630,14.29
40064,400640,12.7
40065,400650,7.68
40066,400660,13.93
40067,400670,11.42
40068,400680,8.86
40069,400690,14.48
40070,400700,16.5
40071,400710,6.87
40072,400720,11.37
40073,400730,4.86
40074,400740,6.09
40075,400750,14.16
40076,400760,3.47
40077,400770,2.47
40078,400780,5.69
40079,400790,4.77
40080,400800,4.11
40081,400810,8.9
40082,400820,8.94
40083,400830,0.36
40084,400840,7.82
40085,400850,3.09
40086,400860,4.79
40087,400870,11.16
40088,400880,7.69
40089,400890,6.37
40090,400900,12.91
40091,400910,6.19
40092,400920,12.11
40093,400930,7.95
40094,400940,2.1
40095,400950,13.43
40096,400960,6.65
40097,400970,11.33
40098,400980,9.84
40099,400990,10.16
40100,401000,7.69
40101,401010,5.59
40102,401020,10.68
40103,401030,9.06
40104,401040,6.82
40105,401050,8.84
40106,401060,11.36
40107,401070,7.44
40108,401080,11.85
40109,401090,8.57
40110,401100,3.88
40111,401110,7.15
40112,401120,10.05
40113,401130,4.93
40114,401140,9.36
40115,401150,12.73
40116,401160,8.77
40117,401170,8.76
40118,401180,11.99
40119,401190,8.32
40120,401200,0.15
40121,401210,10.0
40122,401220,18.49
40123,401230,5.76
40124,401240,11.6
40125,401250,14.26
40126,401260,14.82
40127,401270,6.33
40128,401280,14.28
40129,401290,5.08
40130,401300,7.87
40131,401310,13.55
40132,401320,14.06
40133,401330,8.72
40134,401340,9.96
40135,401350,7.68
40136,401360,7.23
40137,401370,13.98
40138,401380,14.79
40139,401390,8.61
40140,401400,3.75
40141,401410,9.37
40142,401420,11.38
40143,401430,12.06
40144,401440,5.66
40145,401450,14.29
40146,401460,12.02
40147,401470,10.35
40148,401480,0.03
40149,401490,2.21
40150,401500,16.04
40151,401510,10.69
40152,401520,9.16
40153,401530,10.49
40154,401540,2.02
40155,401550,3.26
40156,401560,10.0
40157,401570,4.88
40158,401580,2.09
40159,401590,13.25
40160,401600,12.9
40161,401610,8.73
40162,401620,7.2
40163,401630,3.01
40164,401640,8.94
40165,401650,11.0
40166,401660,4.8
40167,401670,8.39
40168,401680,15.59
40169,401690,12.55
40170,401700,6.72
40171,401710,8.44
40172,401720,8.93
40173,401730,10.16
40174,401740,14.01
40175,401750,4.85
40176,401760,2.74
40177,401770,4.98
40178,401780,13.58
40179,401790,4.92
40180,401800,6.13
40181,401810,7.06
40182,401820,0.91
40183,401830,5.2
40184,401840,11.83
40185,401850,2.43
40186,401860,4.93
40187,401870,5.35
40188,401880,12.39
40189,401890,6.9
40190,401900,5.56
40191,401910,5.44
40192,401920,5.24
40193,401930,8.27
40194,401940,15.72
40195,401950,10.09
40196,401960,1.53
40197,401970,7.01
40198,401980,8.33
40199,401990,10.81
40200,402000,11.99
40201,402010,9.98
40202,402020,7.97
40203,402030,5.8
40204,402040,16.12
40205,402050,15.63
40206,402060,17.55
40207,402070,4.91
40208,402080,6.02
40209,402090,10.23
40210,402100,15.98
40211,402110,14.19
40212,402120,8.5
40213,402130,2.95
40214,402140,10.85
40215,402150,4.43
40216,402160,12.37
40217,402170,5.23
40218,402180,9.61
40219,402190,10.22
40220,402200,7.55
40221,402210,7.08
40222,402220,1.32
40223,402230,12.78
40224,402240,14.28
40225,402250,4.02
40226,402260,9.9
40227,402270,4.0
40228,402280,5.91
40229,402290,8.87
40230,402300,11.77
40231,402310,3.11
40232,402320,12.35
40233,402330,7.23
40234,402340,8.6
40235,402350,7.95
40236,402360,1.74
40237,402370,6.66
40238,402380,7.83
40239,402390,2.63
40240,402400,10.9
40241,402410,7.78
40242,402420,8.64
40243,402430,9.77
40244,402440,7.38
40245,402450,8.32
40246,402460,6.51
40247,402470,8.85
40248,402480,17.28
40249,402490,0.49
40250,402500,9.2
40251,402510,9.38
40252,402520,6.59
40253,402530,5.6
40254,402540,10.88
40255,402550,10.93
40256,402560,11.88
40257,402570,8.05
40258,402580,8.71
40259,402590,15.73
40260,402600,11.36
40261,402610,7.59
40262,402620,12.69
40263,402630,4.57
40264,402640,9.25
40265,402650,10.77
40266,402660,4.62
40267,402670,11.96
40268,402680,3.97
40269,402690,13.46
40270,402700,2.34
40271,402710,9.17
40272,402720,16.17
40273,402730,0.36
40274,402740,6.27
40275,402750,5.76
40276,402760,12.34
40277,402770,3.15
40278,402780,8.94
40279,402790,12.17
40280,402800,10.79
40281,402810,10.64
40282,402820,7.73
40283,402830,11.65
40284,402840,8.41
40285,402850,13.0
40286,402860,10.27
40287,402870,11.72
40288,402880,10.54
40289,402890,3.13
40290,402900,6.7
40291,402910,6.37
40292,402920,5.47
40293,402930,1.43
40294,402940,7.5
40295,402950,7.46
40296,402960,11.97
40297,402970,7.31
40298,402980,10.12
40299,402990,12.48
40300,403000,8.99
40301,403010,13.81
40302,403020,9.57
40303,403030,3.89
40304,403040,10.07
40305,403050,11.39
40306,403060,7.27
40307,403070,7.09
40308,403080,9.47
40309,403090,5.79
40310,403100,10.13
40311,403110,10.97
40312,403120,8.68
40313,403130,5.67
40314,403140,10.73
40315,403150,8.91
40316,403160,7.69
40317,403170,4.89
40318,403180,4.16
40319,403190,9.13
40320,403200,9.26
40321,403210,8.83
40322,403220,9.4
40323,403230,3.33
40324,403240,16.33
40325,403250,9.55
40326,403260,9.96
40327,403270,9.37
40328,403280,6.35
40329,403290,16.26
40330,403300,13.37
40331,403310,5.51
40332,403320,3.92
40333,403330,9.9
40334,403340,10.13
40335,403350,5.41
40336,403360,17.3
40337,403370,9.96
40338,403380,9.04
40339,403390,4.5
40340,403400,5.65
40341,403410,8.37
40342,403420,5.56
40343,403430,15.59
40344,403440,7.04
40345,403450,0.85
40346,403460,11.96
40347,403470,1.56
40348,403480,8.63
40349,403490,2.39
40350,403500,3.4
40351,403510,8.97
40352,403520,9.79
40353,403530,12.69
40354,403540,2.1
40355,403550,8.01
40356,403560,9.07
40357,403570,4.94
40358,403580,13.88
40359,403590,3.76
40360,403600,8.4
40361,403610,8.16
40362,403620,13.91
40363,403630,9.72
40364,403640,10.26
40365,403650,13.48
40366,403660,12.26
40367,403670,11.86
40368,403680,7.34
40369,403690,7.46
40370,403700,7.98
40371,403710,5.75
40372,403720,3.91
40373,403730,4.59
40374,403740,10.14
40375,403750,9.77
40376,403760,10.83
40377,403770,9.45
40378,403780,7.41
40379,403790,8.43
40380,403800,4.79
40381,403810,15.37
40382,403820,6.03
40383,403830,12.08
40384,403840,13.26
40385,403850,9.15
40386,403860,9.23
40387,403870,5.05
40388,403880,4.81
40389,403890,5.76
40390,403900,8.92
40391,403910,6.44
40392,403920,12.29
40393,403930,12.87
40394,403940,16.01
40395,403950,9.1
40396,403960,10.84
40397,403970,5.36
40398,403980,1.08
40399,403990,4.02
40400,404000,14.78
40401,404010,8.5
40402,404020,11.67
40403,404030,6.1
40404,404040,7.83
40405,404050,5.31
40406,404060,9.81
40407,404070,9.19
40408,404080,6.63
40409,404090,13.97
40410,404100,1.9
40411,404110,8.6
40412,404120,6.82
40413,404130,12.56
40414,404140,6.41
40415,404150,2.17
40416,404160,8.34
40417,404170,10.31
40418,404180,10.75
40419,404190,4.19
40420,404200,5.13
40421,404210,1.2
40422,404220,13.05
40423,404230,9.39
40424,404240,6.46
40425,404250,5.97
40426,404260,7.28
40427,404270,12.45
40428,404280,4.58
40429,404290,13.26
40430,404300,4.83
40431,404310,10.22
40432,404320,10.77
40433,404330,8.78
40434,404340,9.58
40435,404350,11.87
40436,404360,15.54
40437,404370,10.98
40438,404380,10.87
40439,404390,11.77
40440,404400,15.61
40441,404410,11.34
40442,404420,11.85
40443,404430,11.53
40444,404440,4.7
40445,404450,10.59
40446,404460,9.06
40447,404470,7.57
40448,404480,10.7
40449,404490,3.8
40450,404500,3.89
40451,404510,11.99
40452,404520,11.52
40453,404530,10.57
40454,404540,3.19
40455,404550,5.48
40456,404560,10.45
40457,404570,12.14
40458,404580,13.25
40459,404590,9.68
40460,404600,13.06
40461,404610,17.67
40462,404620,7.34
40463,404630,8.02
40464,404640,10.16
40465,404650,8.85
40466,404660,8.27
40467,404670,14.99
40468,404680,13.67
40469,404690,8.6
40470,404700,15.75
40471,404710,15.71
40472,404720,12.39
40473,404730,9.06
40474,404740,13.81
40475,404750,13.89
40476,404760,7.76
40477,404770,11.08
40478,404780,8.61
40479,404790,6.89
40480,404800,13.0
40481,404810,15.31
40482,404820,7.75
40483,404830,3.78
40484,404840,4.18
40485,404850,3.54
40486,404860,6.68
40487,404870,8.1
40488,404880,10.44
40489,404890,9.84
40490,404900,8.85
40491,404910,11.92
40492,404920,11.84
40493,404930,12.81
40494,404940,7.52
40495,404950,5.55
40496,404960,5.81
40497,404970,14.65
40498,404980,8.23
40499,404990,8.24
40500,405000,7.69
40501,405010,8.06
40502,405020,6.05
40503,405030,9.8
40504,405040,13.44
40505,405050,10.83
40506,405060,6.05
40507,405070,3.67
40508,405080,8.14
40509,405090,6.74
40510,405100,7.07
40511,405110,4.31
40512,405120,7.98
40513,405130,2.67
40514,405140,5.73
40515,405150,6.86
40516,405160,5.58
40517,405170,10.09
40518,405180,13.66
40519,405190,7.95
40520,405200,7.12
40521,405210,10.29
40522,405220,14.29
40523,405230,11.04
40524,405240,7.6
40525,405250,4.35
40526,405260,11.79
40527,405270,5.35
40528,405280,2.56
40529,405290,10.69
40530,405300,8.19
40531,405310,13.77
40532,405320,3.14
40533,405330,12.69
40534,405340,0.33
40535,405350,7.64
40536,405360,15.39
40537,405370,5.09
40538,405380,7.41
40539,405390,3.08
40540,405400,2.26
40541,405410,10.77
40542,405420,9.21
40543,405430,15.14
40544,405440,0.75
40545,405450,2.23
40546,405460,14.68
40547,405470,12.55
40548,405480,14.46
40549,405490,9.13
40550,405500,13.89
40551,405510,11.32
40552,405520,10.23
40553,405530,9.2
40554,405540,14.75
40555,405550,3.65
40556,405560,11.41
40557,405570,5.28
40558,405580,10.9
40559,405590,10.86
40560,405600,7.87
40561,405610,8.63
40562,405620,12.97
40563,405630,6.83
40564,405640,8.29
40565,405650,13.56
40566,405660,6.48
40567,405670,5.87
40568,405680,8.61
40569,405690,6.23
40570,405700,3.99
40571,405710,2.18
40572,405720,9.77
40573,405730,7.21
40574,405740,2.47
40575,405750,9.56
40576,405760,8.96
40577,405770,16.62
40578,405780,16.0
40579,405790,9.08
40580,405800,11.44
40581,405810,8.96
40582,405820,9.25
40583,405830,12.44
40584,405840,11.27
40585,405850,11.46
40586,405860,6.22
40587,405870,12.13
40588,405880,8.3
40589,405890,12.3
40590,405900,12.03
40591,405910,10.03
40592,405920,6.09
40593,405930,8.91
40594,405940,5.59
40595,405950,7.49
40596,405960,8.63
40597,405970,4.99
40598,405980,9.84
40599,405990,8.22
40600,406000,12.29
40601,406010,7.29
40602,406020,10.2
40603,406030,9.51
40604,406040,12.34
40605,406050,11.13
40606,406060,9.4
40607,406070,0.26
40608,406080,11.34
40609,406090,7.56
40610,406100,6.55
40611,406110,9.09
40612,406120,6.74
40613,406130,11.47
40614,406140,6.78
40615,406150,8.78
40616,406160,9.54
40617,406170,5.75
40618,406180,0.28
40619,406190,6.82
40620,406200,11.42
40621,406210,6.61
40622,406220,3.69
40623,406230,9.89
40624,406240,8.66
40625,406250,7.73
40626,406260,2.48
40627,406270,7.17
40628,406280,6.2
40629,406290,7.79
40630,406300,16.11
40631,406310,7.64
40632,406320,7.5
40633,406330,7.15
40634,406340,15.14
40635,406350,1.35
40636,406360,9.18
40637,406370,15.15
40638,406380,9.49
40639,406390,12.76
40640,406400,5.25
40641,406410,10.11
40642,406420,9.83
40643,406430,3.06
40644,406440,7.7
40645,406450,15.84
40646,406460,2.4
40647,406470,8.26
40648,406480,5.59
40649,406490,11.19
40650,406500,5.1
40651,406510,12.83
40652,406520,8.06
40653,406530,5.61
40654,406540,9.16
40655,406550,0.48
40656,406560,12.52
40657,406570,2.88
40658,406580,8.75
40659,406590,0.74
40660,406600,15.21
40661,406610,11.87
40662,406620,5.43
40663,406630,2.56
40664,406640,3.56
40665,406650,13.75
40666,406660,6.21
40667,406670,6.32
40668,406680,15.18
40669,406690,16.4
40670,406700,9.17
40671,406710,12.43
40672,406720,1.41
40673,406730,13.49
40674,406740,12.72
40675,406750,9.77
40676,406760,10.47
40677,406770,12.91
40678,406780,9.74
40679,406790,3.77
40680,406800,13.27
40681,406810,15.93
40682,406820,7.93
40683,406830,11.47
40684,406840,0.28
40685,406850,12.57
40686,406860,3.97
40687,406870,8.27
40688,406880,7.7
40689,406890,10.64
40690,406900,8.97
40691,406910,19.54
40692,406920,6.93
40693,406930,17.86
40694,406940,11.73
40695,406950,2.49
40696,406960,7.3
40697,406970,17.72
40698,406980,2.25
40699,406990,7.26
40700,407000,6.87
40701,407010,9.23
40702,407020,11.08
40703,407030,12.62
40704,407040,5.06
40705,407050,10.8
40706,407060,4.0
40707,407070,7.47
40708,407080,15.52
40709,407090,8.3
40710,407100,11.42
40711,407110,9.97
40712,407120,11.31
40713,407130,4.19
40714,407140,9.85
40715,407150,10.54
40716,407160,12.06
40717,407170,10.17
40718,407180,9.5
40719,407190,7.89
40720,407200,12.25
40721,407210,1.57
40722,407220,9.45
40723,407230,13.9
40724,407240,8.79
40725,407250,8.81
40726,407260,6.86
40727,407270,8.41
40728,407280,5.86
40729,407290,18.31
40730,407300,12.04
40731,407310,12.86
40732,407320,0.67
40733,407330,4.86
40734,407340,6.12
40735,407350,7.59
40736,407360,13.05
40737,407370,8.29
40738,407380,0.2
40739,407390,11.3
40740,407400,6.68
40741,407410,7.49
40742,407420,1.08
40743,407430,15.51
40744,407440,10.31
40745,407450,8.32
40746,407460,10.72
40747,407470,14.32
40748,407480,16.11
40749,407490,8.44
40750,407500,7.38
40751,407510,9.24
40752,407520,11.87
40753,407530,12.39
40754,407540,9.99
40755,407550,9.49
40756,407560,11.8
40757,407570,5.05
40758,407580,5.43
40759,407590,5.53
40760,407600,3.72
40761,407610,3.4
40762,407620,13.18
40763,407630,8.19
40764,407640,4.63
40765,407650,9.08
40766,407660,14.68
40767,407670,9.55
40768,407680,13.41
40769,407690,9.4
40770,407700,7.6
40771,407710,11.72
40772,407720,8.64
40773,407730,7.45
40774,407740,13.56
40775,407750,8.55
40776,407760,7.33
40777,407770,4.34
40778,407780,3.51
40779,407790,13.26
40780,407800,10.96
40781,407810,12.53
40782,407820,9.43
40783,407830,6.38
40784,407840,12.85
40785,407850,8.7
40786,407860,14.52
40787,407870,7.05
40788,407880,1.92
40789,407890,7.41
40790,407900,14.09
40791,407910,11.59
40792,407920,7.96
40793,407930,3.83
40794,407940,7.09
40795,407950,12.45
40796,407960,8.0
40797,407970,3.5
40798,407980,8.21
40799,407990,7.12
40800,408000,2.31
40801,408010,6.66
40802,408020,2.83
40803,408030,13.35
40804,408040,7.46
40805,408050,16.05
40806,408060,11.03
40807,408070,12.37
40808,408080,8.43
40809,408090,10.04
40810,408100,14.09
40811,408110,2.33
40812,408120,16.58
40813,408130,11.85
40814,408140,9.35
40815,408150,4.41
40816,408160,8.82
40817,408170,3.74
40818,408180,8.77
40819,408190,10.03
40820,408200,6.26
40821,408210,12.29
40822,408220,9.04
40823,408230,3.56
40824,408240,14.11
40825,408250,6.9
40826,408260,13.8
40827,408270,12.16
40828,408280,15.35
40829,408290,12.03
40830,408300,9.76
40831,408310,12.32
40832,408320,10.78
40833,408330,5.13
40834,408340,8.86
40835,408350,4.6
40836,408360,7.89
40837,408370,7.22
40838,408380,13.22
40839,408390,10.56
40840,408400,0.27
40841,408410,18.02
40842,408420,7.8
40843,408430,11.03
40844,408440,9.29
40845,408450,5.36
40846,408460,9.43
40847,408470,7.91
40848,408480,7.6
40849,408490,9.18
40850,408500,4.73
40851,408510,7.95
40852,408520,5.42
40853,408530,1.7
40854,408540,11.35
40855,408550,6.76
40856,408560,1.37
40857,408570,10.16
40858,408580,14.23
40859,408590,8.93
40860,408600,5.23
40861,408610,10.88
40862,408620,3.42
40863,408630,9.59
40864,408640,6.14
40865,408650,9.79
40866,408660,12.7
40867,408670,10.45
40868,408680,10.21
40869,408690,1.5
40870,408700,13.75
40871,408710,5.9
40872,408720,11.65
40873,408730,9.16
40874,408740,12.93
40875,408750,4.11
40876,408760,10.13
40877,408770,4.88
40878,408780,4.99
40879,408790,0.02
40880,408800,2.76
40881,408810,12.0
40882,408820,5.52
40883,408830,9.79
40884,408840,8.55
40885,408850,4.24
40886,408860,5.33
40887,408870,11.4
40888,408880,6.65
40889,408890,7.82
40890,408900,6.64
40891,408910,12.97
40892,408920,19.23
40893,408930,9.66
40894,408940,14.33
40895,408950,7.56
40896,408960,0.25
40897,408970,12.25
40898,408980,3.01
40899,408990,10.71
40900,409000,9.06
40901,409010,11.28
40902,409020,4.53
40903,409030,8.91
40904,409040,6.19
40905,409050,7.25
40906,409060,4.24
40907,409070,13.31
40908,409080,9.76
40909,409090,12.71
40910,409100,17.84
40911,409110,4.64
40912,409120,9.75
40913,409130,8.71
40914,409140,11.84
40915,409150,8.34
40916,409160,6.6
40917,409170,6.53
40918,409180,10.67
40919,409190,6.48
40920,409200,10.03
40921,409210,8.01
40922,409220,9.4
40923,409230,7.54
40924,409240,5.46
40925,409250,12.74
40926,409260,15.05
40927,409270,7.87
40928,409280,9.67
40929,409290,10.88
40930,409300,19.26
40931,409310,16.56
40932,409320,11.32
40933,409330,11.76
40934,409340,10.42
40935,409350,3.14
40936,409360,7.46
40937,409370,10.5
40938,409380,8.67
40939,409390,9.39
40940,409400,15.5
40941,409410,5.64
40942,409420,10.52
40943,409430,12.65
40944,409440,10.91
40945,409450,7.91
40946,409460,16.54
40947,409470,13.25
40948,409480,6.15
40949,409490,11.34
40950,409500,10.31
40951,409510,9.62
40952,409520,0.01
40953,409530,7.73
40954,409540,8.95
40955,409550,14.27
40956,409560,3.14
40957,409570,15.38
40958,409580,10.06
40959,409590,9.43
40960,409600,11.53
40961,409610,13.21
40962,409620,8.5
40963,409630,5.83
40964,409640,7.84
40965,409650,10.47
40966,409660,7.59
40967,409670,9.27
40968,409680,9.73
40969,409690,5.74
40970,409700,8.38
40971,409710,9.13
40972,409720,6.69
40973,409730,7.25
40974,409740,13.55
40975,409750,11.4
40976,409760,10.32
40977,409770,6.98
40978,409780,14.44
40979,409790,10.62
40980,409800,7.77
40981,409810,10.71
40982,409820,8.9
